,HomeTeam,AwayTeam,ELO Home,ELO Away,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM1Conv,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,HomeTeamLP,AwayTeamLP,MW,HTFormPtsStr,HTFormPts
336,Bournemouth,Fulham,1600,1631,0,1,A,44,30,61,76,38,17,L,0,5,5,11,18,3,7,1,3,0,0,1.65,4.4,5.25,18,13,34,L,0
337,Huddersfield,Watford,1600,1600,1,2,A,19,47,63,48,14,46,L,0,3,6,15,9,2,2,2,2,0,0,4.4,3.9,1.85,18,18,34,L,0
338,Man City,Tottenham,2013,1813,1,0,H,86,64,22,34,83,67,W,5,4,4,11,11,4,4,1,2,0,0,1.3,6,11,18,9,34,W,5
339,Newcastle,Southampton,1500,1693,3,1,H,31,39,43,54,35,36,L,0,6,3,5,11,4,11,0,2,0,0,2.55,3.2,3.1,4,11,34,L,0
340,West Ham,Leicester,1804,1802,2,2,D,42,46,52,45,42,47,L,0,3,5,8,9,6,8,2,0,0,0,3.3,3.5,2.3,7,20,35,L,0
341,Wolves,Brighton,1757,1696,0,0,D,41,32,42,53,48,34,D,3,5,0,0,8,14,1,0,1,0,0,1.75,3.5,6,18,18,35,D,3
342,Arsenal,Crystal Palace,1830,1690,2,3,A,68,40,43,46,66,39,L,0,5,7,15,12,8,3,4,1,0,0,1.53,4.6,6.5,1,18,35,L,0
343,Cardiff,Liverpool,1600,1910,0,2,A,30,77,63,20,31,85,W,5,2,6,6,5,5,10,1,1,0,0,17,7.5,1.2,18,2,35,W,5
344,Everton,Man United,1759,1600,4,0,H,46,63,44,48,46,64,L,0,8,1,11,7,10,2,1,1,0,0,3.25,3.5,2.3,15,3,35,L,0
345,Chelsea,Burnley,1885,1711,2,2,D,57,42,36,60,66,39,L,0,9,3,9,4,10,1,2,1,0,0,1.25,6.25,15,6,18,35,L,0
346,Tottenham,Brighton,1813,1696,1,0,H,64,32,35,53,67,34,L,0,5,1,7,13,6,3,1,2,0,0,1.28,6,13,9,18,35,L,0
347,Watford,Southampton,1600,1693,1,1,D,49,40,49,57,49,36,W,5,4,4,10,14,3,4,5,2,0,0,2.25,3.5,3.4,18,11,35,W,5
348,Man United,Man City,1600,2013,0,2,A,63,87,48,22,64,86,L,0,1,5,10,10,1,1,2,2,0,0,7.5,5,1.44,3,18,35,L,0
349,Wolves,Arsenal,1757,1830,3,1,H,41,68,42,43,48,66,D,3,3,1,12,9,5,5,2,3,0,0,2.9,3.5,2.55,18,1,35,D,3
350,Liverpool,Huddersfield,1910,1600,5,0,H,79,20,20,69,88,14,W,5,7,1,5,14,4,4,0,0,0,0,1.07,15,41,2,18,36,W,5
351,Brighton,Newcastle,1696,1500,1,1,D,32,35,54,44,34,41,L,0,2,1,7,10,7,4,2,3,0,0,2.3,3.2,3.6,18,4,36,L,0
352,Crystal Palace,Everton,1690,1759,0,0,D,43,50,48,44,42,49,W,5,0,3,9,15,5,10,2,0,0,0,2.62,3.5,2.8,18,15,36,W,5
353,Fulham,Cardiff,1631,1600,1,0,H,33,30,76,65,23,31,W,5,2,8,10,8,10,3,0,0,0,0,2.4,3.6,3,13,18,36,W,5
354,Southampton,Bournemouth,1693,1600,3,3,D,41,49,58,62,37,41,D,3,7,5,8,9,9,3,2,1,0,0,1.9,3.9,4.1,11,18,36,D,3
355,Tottenham,West Ham,1813,1804,0,1,A,65,44,35,54,70,43,W,5,4,7,3,8,2,7,0,2,0,0,1.4,5.5,7.5,9,7,36,W,5
356,Watford,Wolves,1600,1757,1,2,A,50,44,50,43,50,51,D,3,1,4,10,11,4,5,3,2,0,0,2.62,3.3,2.9,18,18,36,D,3
357,Burnley,Man City,1711,2013,0,1,A,44,89,62,22,40,89,D,3,0,7,5,7,0,6,1,1,0,0,23,9,1.14,18,18,36,D,3
358,Leicester,Arsenal,1802,1830,3,0,H,48,69,47,46,48,66,D,3,12,1,13,13,8,6,3,1,0,1,2.75,3.6,2.6,20,1,36,D,3
359,Man United,Chelsea,1600,1885,1,1,D,63,59,50,38,64,67,L,0,5,3,9,14,6,6,3,2,0,0,2.7,3.5,2.7,3,6,36,L,0
360,Everton,Burnley,1759,1711,2,0,H,50,44,44,63,50,40,D,3,6,1,8,9,8,1,0,2,0,0,1.66,4,5.75,15,18,37,D,3
361,Bournemouth,Tottenham,1600,1813,1,0,H,52,65,65,36,42,70,D,3,6,5,11,12,10,6,1,5,0,2,4,4,1.9,18,9,37,D,3
362,Cardiff,Crystal Palace,1600,1690,2,3,A,30,43,66,48,31,43,L,0,8,7,14,11,10,5,0,0,0,0,2.6,3.75,2.7,18,18,37,L,0
363,Newcastle,Liverpool,1500,1910,2,3,A,36,84,45,20,42,91,D,3,7,4,10,4,2,3,1,1,0,0,9.5,5.25,1.36,4,2,37,D,3
364,West Ham,Southampton,1804,1693,3,0,H,45,44,54,61,46,38,W,5,6,1,2,11,2,7,1,1,0,0,2.3,3.75,3.1,7,11,37,W,5
365,Wolves,Fulham,1757,1631,1,0,H,46,34,44,76,54,26,W,5,6,2,10,15,7,1,1,3,0,0,1.53,4.2,7.5,18,13,37,W,5
366,Arsenal,Brighton,1830,1696,1,1,D,69,33,49,55,66,35,L,0,8,5,9,14,16,3,5,2,0,0,1.4,5,9,1,18,37,L,0
367,Chelsea,Watford,1885,1600,3,0,H,60,51,39,52,68,50,D,3,9,3,6,12,6,6,0,1,0,0,1.4,5.25,8,6,18,37,D,3
368,Huddersfield,Man United,1600,1600,1,1,D,20,64,74,51,14,65,L,0,3,7,10,10,3,7,1,1,0,0,11,6,1.3,18,3,37,L,0
369,Man City,Leicester,2013,1802,1,0,H,90,51,22,47,92,51,W,5,5,2,12,5,11,0,3,2,0,0,1.12,8.5,17,18,20,37,W,5
370,Brighton,Man City,1696,2013,1,4,A,34,91,56,22,36,95,D,3,2,9,12,8,2,6,0,0,0,0,19,8.5,1.16,18,18,38,D,3
371,Burnley,Arsenal,1711,1830,1,3,A,44,70,65,50,40,67,L,0,5,6,11,3,4,5,5,1,0,0,3.25,3.8,2.2,18,1,38,L,0
372,Crystal Palace,Bournemouth,1690,1600,5,3,H,46,53,50,65,46,45,W,5,8,8,11,8,4,4,3,0,0,0,1.9,4.2,3.8,18,18,38,W,5
373,Fulham,Newcastle,1631,1500,0,4,A,34,38,77,48,26,42,L,0,2,6,6,8,5,5,1,0,0,0,2.5,3.6,2.9,13,4,38,L,0
374,Leicester,Chelsea,1802,1885,0,0,D,51,63,48,39,51,71,L,0,3,4,9,8,4,5,0,1,0,0,2.4,3.75,2.9,20,6,38,L,0
375,Liverpool,Wolves,1910,1757,2,0,H,87,47,22,44,94,57,W,5,5,2,3,11,4,1,0,2,0,0,1.3,6,11,2,18,38,W,5
376,Man United,Cardiff,1600,1600,0,2,A,65,32,52,69,66,31,D,3,10,4,9,6,11,2,3,3,0,0,1.28,6.5,11,3,18,38,D,3
377,Southampton,Huddersfield,1693,1600,1,1,D,44,21,64,75,38,15,L,0,3,3,8,6,4,3,0,1,0,0,1.44,4.75,8.5,11,18,38,L,0
378,Tottenham,Everton,1813,1759,2,2,D,65,52,37,44,70,53,L,0,3,9,10,13,7,4,0,2,0,0,2.2,3.5,3.5,9,15,38,L,0
379,Watford,West Ham,1600,1804,1,4,A,51,48,55,54,50,49,L,0,8,9,10,10,7,2,1,0,1,0,2.25,3.75,3.2,18,7,38,L,0
