,HomeTeam,AwayTeam,ELO Home,ELO Away,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM1Conv,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,HomeTeamLP,AwayTeamLP,MW,HTFormPtsStr,HTFormPts
335,West Ham,Burnley,1804,1711,0,1,A,40,37,58,46,31,46,D,3,5,4,7,7,10,3,1,1,0,0,2,3.4,3.9,7,18,34,D,3
336,Brighton,Liverpool,1696,1910,1,3,A,35,72,44,25,36,89,W,5,2,8,7,15,6,10,1,4,0,0,6,4.33,1.53,18,2,34,W,5
337,Bournemouth,Tottenham,1600,1813,0,0,D,32,52,59,44,27,48,L,0,2,0,11,14,8,12,3,2,0,0,5.25,3.8,1.66,18,9,34,L,0
338,Everton,Southampton,1759,1693,1,1,D,40,42,48,55,44,43,L,0,4,4,13,14,3,5,3,3,0,0,2.05,3.5,3.6,15,11,34,L,0
339,Aston Villa,Man United,1718,1600,0,3,A,36,56,62,33,27,55,L,0,1,6,7,13,3,5,2,3,0,0,9,5.25,1.33,8,3,34,L,0
340,Norwich,West Ham,1600,1804,0,4,A,26,40,63,59,21,31,L,0,2,7,9,8,1,6,1,0,0,0,3.75,3.75,1.95,18,7,35,L,0
341,Watford,Newcastle,1600,1500,2,1,H,31,35,53,50,31,43,W,5,5,4,23,15,2,4,1,4,0,0,1.8,3.6,4.5,18,4,35,W,5
342,Liverpool,Burnley,1910,1711,1,1,D,75,38,26,46,92,49,W,5,9,2,7,4,12,6,1,2,0,0,1.22,6.5,12,2,18,35,W,5
343,Sheffield United,Chelsea,1600,1885,3,0,H,35,63,33,46,51,60,W,5,4,4,8,6,4,6,1,0,0,0,6,3.8,1.6,18,6,35,W,5
344,Brighton,Man City,1696,2013,0,5,A,36,86,47,34,36,69,L,0,0,8,7,3,2,7,1,0,0,0,10,5.5,1.28,18,18,35,L,0
345,Wolves,Everton,1757,1759,3,0,H,45,41,37,49,52,45,L,0,7,2,9,9,5,2,0,2,0,0,2.05,3.3,3.8,18,15,35,L,0
346,Aston Villa,Crystal Palace,1718,1690,2,0,H,36,30,65,43,27,42,L,0,9,5,21,21,5,1,2,4,0,1,2.25,3.3,3.3,8,18,35,L,0
347,Tottenham,Arsenal,1813,1830,2,1,H,52,50,44,42,49,50,D,3,9,4,16,11,6,5,5,3,0,0,2.62,3.4,2.7,9,1,35,D,3
348,Bournemouth,Leicester,1600,1802,4,1,H,32,64,59,32,28,59,D,3,4,5,11,12,2,6,2,1,0,1,5.25,3.8,1.66,18,20,35,D,3
349,Man United,Southampton,1600,1693,2,2,D,59,43,33,56,58,44,W,5,4,5,14,15,4,6,1,3,0,0,1.3,5.5,10,3,11,35,W,5
350,Chelsea,Norwich,1885,1600,1,0,H,63,26,49,67,60,21,L,0,6,0,10,9,8,1,2,2,0,0,1.12,9.5,17,6,18,36,L,0
351,Burnley,Wolves,1711,1757,1,1,D,39,48,47,37,50,55,D,3,1,5,10,8,3,8,0,0,0,0,4.5,3.3,1.9,18,18,36,D,3
352,Man City,Bournemouth,2013,1600,2,1,H,91,36,34,60,72,31,W,5,4,3,10,10,3,5,1,1,0,0,1.14,8.5,17,18,18,36,W,5
353,Newcastle,Tottenham,1500,1813,1,3,A,36,54,52,45,43,52,L,0,6,5,6,13,5,4,2,3,0,0,4.6,3.8,1.75,4,9,36,L,0
354,Arsenal,Liverpool,1830,1910,2,1,H,51,76,44,27,50,93,L,0,2,8,14,10,2,13,3,1,0,0,3.8,3.8,1.9,1,2,36,L,0
355,Everton,Aston Villa,1759,1718,1,1,D,41,38,52,65,45,30,L,0,1,1,15,13,5,5,2,1,0,0,2,3.5,3.75,15,8,36,L,0
356,Leicester,Sheffield United,1802,1600,2,0,H,65,38,36,33,59,54,L,0,7,1,12,10,9,5,1,2,0,0,2.05,3.25,3.9,20,18,36,L,0
357,Crystal Palace,Man United,1690,1600,0,2,A,30,61,45,35,42,59,L,0,5,5,10,15,2,7,1,2,0,0,9.5,4.75,1.36,18,3,36,L,0
358,Southampton,Brighton,1693,1696,1,1,D,45,36,58,52,45,36,D,3,6,2,6,10,8,2,1,0,0,0,2.15,3.3,3.5,11,18,36,D,3
359,West Ham,Watford,1804,1600,3,1,H,44,33,59,54,34,34,W,5,4,3,11,11,9,3,0,2,0,0,2.4,3,3.3,7,18,36,W,5
360,Norwich,Burnley,1600,1711,0,2,A,26,40,68,48,21,51,L,0,2,8,9,16,6,8,0,0,2,0,3.2,3.4,2.25,18,18,37,L,0
361,Bournemouth,Southampton,1600,1693,0,2,A,37,46,62,59,31,46,L,0,3,8,12,11,12,6,2,2,0,0,2.4,3.6,2.8,18,11,37,L,0
362,Tottenham,Leicester,1813,1802,3,0,H,57,67,46,36,55,62,W,5,3,6,15,10,4,13,2,1,0,0,2.25,3.3,3.25,9,20,37,W,5
363,Brighton,Newcastle,1696,1500,0,0,D,37,37,53,55,37,43,D,3,3,1,13,12,9,7,4,2,0,0,1.9,3.4,4.33,18,4,37,D,3
364,Sheffield United,Everton,1600,1759,0,1,A,38,42,35,53,54,46,L,0,0,2,11,19,7,1,1,3,0,0,2.2,3.25,3.5,18,15,37,L,0
365,Wolves,Crystal Palace,1757,1690,2,0,H,49,30,38,47,56,42,D,3,5,3,11,15,5,2,2,1,0,0,1.5,4,7.5,18,18,37,D,3
366,Watford,Man City,1600,2013,0,4,A,34,93,57,35,34,75,L,0,0,10,14,11,0,8,2,0,0,0,8.5,5.5,1.33,18,18,37,L,0
367,Aston Villa,Arsenal,1718,1830,1,0,H,39,53,66,45,31,53,D,3,3,0,13,19,8,9,2,4,0,0,3.3,3.6,2.1,8,1,37,D,3
368,Man United,West Ham,1600,1804,1,1,D,63,47,35,60,62,37,W,5,4,3,10,9,2,3,3,1,0,0,1.22,6.5,11,3,7,37,W,5
369,Liverpool,Chelsea,1910,1885,5,3,H,77,64,29,49,93,63,L,0,7,5,8,11,6,0,1,0,0,0,2,3.75,3.5,2,6,37,L,0
370,Arsenal,Watford,1830,1600,3,2,H,53,34,46,61,53,34,L,0,5,6,9,12,4,8,3,3,0,0,1.9,3.8,3.8,1,18,38,L,0
371,Burnley,Brighton,1711,1696,1,2,A,42,37,48,53,54,38,W,5,2,4,11,11,6,7,3,0,0,0,2.37,3.4,3,18,18,38,W,5
372,Chelsea,Wolves,1885,1757,2,0,H,67,51,54,38,63,59,L,0,3,1,10,16,3,3,2,3,0,0,1.85,3.8,4,6,18,38,L,0
373,Crystal Palace,Tottenham,1690,1813,1,1,D,30,60,49,46,42,58,L,0,2,2,11,13,7,2,3,2,0,0,6,4.2,1.55,18,9,38,L,0
374,Everton,Bournemouth,1759,1600,1,3,A,43,37,53,64,49,31,W,5,5,7,11,9,2,5,1,0,0,0,2.25,3.7,3,15,18,38,W,5
375,Leicester,Man United,1802,1600,0,2,A,67,64,39,36,62,63,L,0,3,3,12,11,3,3,1,4,1,0,3.25,3.5,2.2,20,3,38,L,0
376,Man City,Norwich,2013,1600,5,0,H,97,26,35,70,78,21,W,5,10,4,7,4,9,0,1,1,0,0,1.08,11,26,18,18,38,W,5
377,Newcastle,Liverpool,1500,1910,1,3,A,37,82,55,32,44,96,D,3,2,6,11,5,2,4,1,0,0,0,7.5,5.25,1.36,4,2,38,D,3
378,Southampton,Sheffield United,1693,1600,3,1,H,48,38,59,36,49,54,W,5,4,3,9,16,9,1,0,1,0,0,2.15,3.5,3.3,11,18,38,W,5
379,West Ham,Aston Villa,1804,1718,1,1,D,48,40,61,66,38,34,D,3,1,4,16,13,0,7,2,1,0,0,3,3.6,2.3,7,8,38,D,3
