,HomeTeam,AwayTeam,ELO Home,ELO Away,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM1Conv,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,HomeTeamLP,AwayTeamLP,MW,HTFormPtsStr,HTFormPts
265,West Ham,Watford,1804,1600,2,0,H,32,37,46,45,27,30,L,0,4,4,11,7,8,7,1,1,0,0,2.5,3.29,2.79,7,18,27,L,0
266,Huddersfield,Bournemouth,1600,1600,4,1,H,19,30,46,37,24,31,L,0,4,2,12,12,2,6,0,3,0,0,3.25,3.2,2.25,18,18,27,L,0
267,Newcastle,Man United,1500,1600,1,0,H,24,51,36,18,25,56,D,3,3,6,12,15,0,10,0,2,0,0,5.5,3.75,1.61,4,3,27,D,3
268,Southampton,Liverpool,1693,1910,0,2,A,28,59,38,31,26,51,W,5,4,4,5,8,3,1,1,2,0,0,4.2,3.79,1.8,11,2,27,W,5
269,Chelsea,West Brom,1885,1624,3,0,H,46,21,23,37,50,20,L,0,8,1,11,11,8,7,0,2,0,0,1.36,4.75,8,6,18,27,L,0
270,Bournemouth,Newcastle,1600,1500,2,2,D,31,25,41,36,31,28,L,0,5,4,12,10,8,1,1,4,0,0,2.1,3.5,3.79,18,4,28,L,0
271,Brighton,Swansea,1696,1600,4,1,H,22,20,36,37,28,27,D,3,5,1,17,6,3,5,1,0,0,0,2.14,3.25,4,18,18,28,D,3
272,Burnley,Southampton,1711,1693,1,1,D,21,28,24,40,36,26,L,0,3,6,8,14,7,5,1,0,0,0,2.89,3.1,2.79,18,11,28,L,0
273,Leicester,Stoke,1802,1600,1,1,D,39,27,40,53,35,25,L,0,9,2,10,16,13,1,1,3,0,0,1.72,3.89,5.25,20,18,28,L,0
274,Liverpool,West Ham,1910,1804,4,1,H,61,34,31,46,54,30,W,5,12,4,7,7,8,2,0,2,0,0,1.22,7.5,13,2,7,28,W,5
275,Watford,Everton,1600,1759,1,0,H,37,32,47,46,30,34,L,0,5,2,10,9,6,5,3,1,0,0,2.25,3.39,3.5,18,15,28,L,0
276,West Brom,Huddersfield,1624,1600,1,2,A,21,23,40,47,20,27,L,0,3,7,11,9,6,3,1,1,0,0,1.95,3.29,4.75,18,18,28,L,0
277,Crystal Palace,Tottenham,1690,1813,0,1,A,25,52,42,24,27,52,L,0,3,4,12,5,2,13,0,1,0,0,7.5,4.5,1.5,18,9,28,L,0
278,Man United,Chelsea,1600,1885,2,1,H,51,49,19,23,56,53,L,0,5,7,13,12,3,4,2,2,0,0,2.29,3.25,3.5,3,6,28,L,0
279,Arsenal,Man City,1830,2013,0,3,A,51,79,36,20,45,72,L,0,5,5,11,11,6,1,1,1,0,0,4.5,4,1.72,1,18,28,L,0
280,Burnley,Everton,1711,1759,2,1,H,22,32,25,47,37,34,D,3,8,4,9,12,10,4,1,1,0,1,2.5,3.1,3.29,18,15,29,D,3
281,Leicester,Bournemouth,1802,1600,1,1,D,40,33,41,43,36,32,D,3,4,3,11,7,13,1,2,1,0,0,1.85,3.75,4.5,20,18,29,D,3
282,Liverpool,Newcastle,1910,1500,2,0,H,65,27,32,38,57,29,W,5,3,2,7,9,8,3,0,0,0,0,1.22,7,15,2,4,29,W,5
283,Southampton,Stoke,1693,1600,0,0,D,29,28,41,54,27,26,D,3,6,3,8,13,15,4,0,1,0,0,1.75,3.75,5.25,11,18,29,D,3
284,Swansea,West Ham,1600,1804,4,1,H,21,35,41,50,27,30,L,0,8,2,9,14,4,5,0,3,0,0,2.6,3.25,3,18,7,29,L,0
285,Tottenham,Huddersfield,1813,1600,2,0,H,53,25,24,48,55,30,W,5,7,3,6,8,8,1,1,1,0,0,1.19,7.5,17,9,18,29,W,5
286,Watford,West Brom,1600,1624,1,0,H,38,22,47,42,33,20,W,5,4,2,11,12,4,6,2,0,0,0,2.14,3.29,3.89,18,18,29,W,5
287,Brighton,Arsenal,1696,1830,2,1,H,26,51,37,39,31,45,W,5,6,7,13,12,6,11,3,3,0,0,4.2,3.79,1.9,18,1,29,W,5
288,Man City,Chelsea,2013,1885,1,0,H,82,50,20,25,75,53,W,5,3,0,8,9,5,2,2,1,0,0,1.61,4.2,6,18,6,29,W,5
289,Crystal Palace,Man United,1690,1600,2,3,A,25,53,43,20,27,59,L,0,4,8,10,8,3,7,1,3,0,0,7,4,1.57,18,3,29,L,0
290,Chelsea,Crystal Palace,1885,1690,2,1,H,50,27,26,46,53,27,L,0,11,2,8,9,12,3,1,2,0,0,1.3,5.75,12,6,18,30,L,0
291,Everton,Brighton,1759,1696,2,0,H,33,28,49,38,34,34,L,0,3,4,10,14,10,3,0,1,0,1,2.2,3.2,3.89,15,18,30,L,0
292,Huddersfield,Swansea,1600,1600,0,0,D,25,25,50,42,30,30,L,0,4,0,9,9,12,0,2,3,0,1,2.54,3.1,3.2,18,18,30,L,0
293,Man United,Liverpool,1600,1910,2,1,H,56,67,22,32,62,60,W,5,2,2,10,16,1,13,2,1,0,0,2.75,3.39,2.75,3,2,30,W,5
294,Newcastle,Southampton,1500,1693,3,0,H,27,29,40,41,29,28,L,0,5,2,10,10,2,6,0,2,0,0,2.79,3.2,2.79,4,11,30,L,0
295,West Brom,Leicester,1624,1802,1,4,A,22,41,43,42,20,37,L,0,2,6,6,7,7,6,1,3,0,0,3,3.25,2.6,18,20,30,L,0
296,West Ham,Burnley,1804,1711,0,3,A,36,24,54,26,30,40,L,0,4,4,13,7,5,1,2,2,0,0,2.29,3.2,3.6,7,18,30,L,0
297,Arsenal,Watford,1830,1600,3,0,H,52,39,41,47,45,36,L,0,7,4,12,9,4,9,2,1,0,0,1.44,5,7.5,1,18,30,L,0
298,Bournemouth,Tottenham,1600,1813,1,4,A,34,55,44,24,33,58,D,3,3,8,10,7,4,5,1,1,0,0,6.5,4.5,1.55,18,9,30,D,3
299,Stoke,Man City,1600,2013,0,2,A,28,83,54,20,27,78,D,3,0,6,6,8,3,10,1,0,0,0,15,6.5,1.25,18,18,30,D,3
300,Bournemouth,West Brom,1600,1624,2,1,H,35,23,48,47,33,20,L,0,5,6,6,9,3,2,1,2,0,0,1.83,3.6,5,18,18,31,L,0
301,Huddersfield,Crystal Palace,1600,1690,0,2,A,25,28,50,48,31,27,D,3,2,6,11,12,4,7,3,2,0,0,3,3.1,2.7,18,18,31,D,3
302,Liverpool,Watford,1910,1600,5,0,H,68,39,34,50,60,36,L,0,10,1,5,4,6,1,1,0,0,0,1.19,8,15,2,18,31,L,0
303,Stoke,Everton,1600,1759,1,2,A,28,35,56,49,27,37,L,0,4,9,13,12,1,9,1,1,1,0,2.5,3.29,3.1,18,15,31,L,0
304,Brighton,Leicester,1696,1802,0,2,A,28,45,40,43,34,40,L,0,3,4,11,13,6,1,2,4,0,1,2.7,3.2,2.62,18,20,31,L,0
305,Crystal Palace,Liverpool,1690,1910,1,2,A,28,68,48,34,27,60,L,0,3,6,6,8,4,6,2,2,0,0,7,4.33,1.44,18,2,31,L,0
306,Everton,Man City,1759,2013,1,3,A,35,85,49,20,37,81,W,5,2,4,10,8,2,11,0,0,0,0,9,5,1.33,15,18,31,W,5
307,Man United,Swansea,1600,1600,2,0,H,58,25,23,42,65,31,W,5,5,2,5,13,3,3,0,0,0,0,1.25,6,10,3,18,31,W,5
308,Newcastle,Huddersfield,1500,1600,1,0,H,30,25,40,50,32,31,W,5,3,0,9,10,3,3,1,4,0,0,1.75,3.39,5,4,18,31,W,5
309,Watford,Bournemouth,1600,1600,2,2,D,39,35,50,48,36,33,L,0,5,6,16,6,7,4,4,0,0,0,2.29,3.29,3.1,18,18,31,L,0
310,West Brom,Burnley,1624,1711,1,2,A,24,29,49,27,20,46,L,0,3,4,12,9,1,6,1,3,0,0,2.5,3,3.1,18,18,32,L,0
311,West Ham,Southampton,1804,1693,3,0,H,39,29,57,47,33,28,W,5,5,0,9,16,5,9,0,3,0,0,2.7,3.25,2.6,7,11,32,W,5
312,Arsenal,Stoke,1830,1600,3,0,H,58,29,41,58,51,27,W,5,11,2,9,13,6,5,1,2,0,0,1.28,5.5,10,1,18,32,W,5
313,Chelsea,Tottenham,1885,1813,1,3,A,53,62,30,26,56,64,L,0,4,7,4,11,5,5,0,1,0,0,2.29,3.29,3.1,6,9,32,L,0
314,Bournemouth,Crystal Palace,1600,1690,2,2,D,37,30,49,48,36,30,W,5,5,6,8,9,11,3,2,2,0,0,2.5,3.39,3,18,18,32,W,5
315,Brighton,Huddersfield,1696,1600,1,1,D,28,25,42,52,34,31,L,0,4,5,13,7,5,3,1,0,1,0,1.85,3.5,5,18,18,32,L,0
316,Everton,Liverpool,1759,1910,0,0,D,37,73,50,34,40,63,W,5,1,3,12,7,3,2,0,0,0,0,4.2,3.75,1.9,15,2,32,W,5
317,Leicester,Newcastle,1802,1500,1,2,A,47,31,43,40,43,35,W,5,1,4,7,14,7,5,1,3,0,0,1.95,3.6,4.2,20,4,32,W,5
318,Man City,Man United,2013,1600,2,3,A,88,60,21,23,84,68,W,5,6,4,17,9,8,4,6,3,0,0,1.89,3.79,4.2,18,3,32,W,5
