,HomeTeam,AwayTeam,ELO Home,ELO Away,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM1Conv,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,HomeTeamLP,AwayTeamLP,MW,HTFormPtsStr,HTFormPts
336,Stoke,West Ham,1600,1804,0,0,D,37,44,48,59,39,37,W,5,4,4,12,3,5,3,1,0,0,0,2,3.5,3.6,18,7,34,W,5
337,Sunderland,Bournemouth,1600,1600,0,1,A,26,45,59,63,21,35,L,0,5,7,13,9,6,5,3,2,0,0,3,3.4,2.3,17,18,34,L,0
338,West Brom,Leicester,1624,1802,0,1,A,39,41,42,54,44,37,L,0,4,1,14,9,5,6,2,2,0,0,2.4,3.5,2.75,18,20,34,L,0
339,Everton,Chelsea,1759,1885,0,3,A,60,69,37,29,57,78,W,5,4,5,13,11,2,4,3,4,0,0,3.5,3.6,2,15,6,34,W,5
340,Man United,Swansea,1600,1600,1,1,D,51,39,25,68,65,31,D,3,6,4,11,13,5,2,2,2,0,0,1.36,4.75,8,3,18,35,D,3
341,Middlesbrough,Man City,1600,2013,2,2,D,24,65,43,37,27,66,W,5,6,4,9,9,4,11,4,4,0,0,13,5.25,1.25,12,18,35,W,5
342,Tottenham,Arsenal,1813,1830,2,0,H,71,66,22,42,77,63,W,5,11,4,7,15,14,5,1,3,0,0,1.85,3.75,4,9,1,35,W,5
343,Watford,Liverpool,1600,1910,0,1,A,37,70,55,42,40,66,L,0,2,8,11,9,3,5,3,1,0,0,5.75,4.5,1.5,18,2,35,L,0
344,West Ham,Tottenham,1804,1813,1,0,H,44,71,59,22,38,77,D,3,5,5,8,9,3,7,4,2,0,0,8.5,5.25,1.4,7,9,35,D,3
345,Bournemouth,Stoke,1600,1600,2,2,D,49,37,63,50,38,39,W,5,2,3,10,15,0,7,2,0,0,0,2.25,3.6,3.3,18,18,35,W,5
346,Burnley,West Brom,1711,1624,2,2,D,33,39,49,43,36,44,L,0,4,3,9,14,5,8,1,3,0,0,2.25,3.3,3.6,18,18,35,L,0
347,Hull,Sunderland,1600,1600,0,2,A,36,26,67,60,33,21,W,5,6,5,10,8,7,4,3,1,0,0,1.44,4.75,8,18,17,35,W,5
348,Leicester,Watford,1802,1600,3,0,H,42,37,54,55,40,40,W,5,5,7,8,10,10,1,0,0,0,0,1.57,4.2,6.5,20,18,35,W,5
349,Man City,Crystal Palace,2013,1690,5,0,H,65,46,37,54,66,38,D,3,12,2,12,8,9,3,1,3,0,0,1.29,6.5,11,18,18,35,D,3
350,Swansea,Everton,1600,1759,1,0,H,40,60,69,40,32,58,D,3,4,2,5,13,9,5,0,0,0,0,2.8,3.5,2.63,18,15,36,D,3
351,Arsenal,Man United,1830,1600,2,0,H,68,51,42,27,66,65,W,5,4,4,14,10,5,9,1,0,0,0,1.91,3.7,4.33,1,3,36,W,5
352,Liverpool,Southampton,1910,1693,0,0,D,71,39,42,46,69,42,W,5,8,0,9,4,3,6,1,3,0,0,1.62,4.2,6,2,11,36,W,5
353,Chelsea,Middlesbrough,1885,1600,3,0,H,75,26,29,45,84,28,W,5,7,1,8,21,8,1,0,2,0,0,1.17,9,19,6,12,36,W,5
354,Southampton,Arsenal,1693,1830,0,2,A,39,68,46,42,42,66,L,0,3,4,5,5,8,5,1,2,0,0,3.6,3.8,2.05,11,1,36,L,0
355,Everton,Watford,1759,1600,1,0,H,60,37,40,58,58,40,L,0,6,2,7,11,9,8,0,3,0,0,1.5,4.5,7.5,15,18,36,L,0
356,West Brom,Chelsea,1624,1885,0,1,A,41,75,45,29,45,84,D,3,2,5,13,8,5,8,3,0,0,0,10,5.25,1.36,18,6,36,D,3
357,Bournemouth,Burnley,1600,1711,2,1,H,50,35,63,49,41,39,W,5,6,3,6,11,7,1,0,1,0,0,1.91,3.75,4.2,18,18,36,W,5
358,Man City,Leicester,2013,1802,2,1,H,70,45,37,54,69,43,W,5,5,4,12,16,9,3,3,3,0,0,1.25,7,12,18,20,36,W,5
359,Middlesbrough,Southampton,1600,1693,1,2,A,26,39,45,46,28,42,D,3,3,4,19,11,6,3,3,0,0,0,4,3.6,2,12,11,36,D,3
360,Stoke,Arsenal,1600,1830,1,4,A,39,72,52,43,41,69,D,3,4,6,13,7,7,6,1,2,0,0,4.75,4.1,1.75,18,1,37,D,3
361,Sunderland,Swansea,1600,1600,0,2,A,28,41,62,69,24,35,L,0,4,3,13,6,8,4,4,0,0,0,4.2,3.8,1.91,17,18,37,L,0
362,Crystal Palace,Hull,1690,1600,4,0,H,46,36,61,69,38,34,L,0,4,0,13,14,3,7,3,5,0,0,2.1,3.6,3.75,18,18,37,L,0
363,Tottenham,Man United,1813,1600,2,1,H,73,52,24,29,80,65,W,5,7,2,14,15,8,3,1,2,0,0,1.73,3.9,5.25,9,3,37,W,5
364,West Ham,Liverpool,1804,1910,0,4,A,45,71,59,42,42,70,W,5,3,11,5,10,4,6,2,0,0,0,5.25,4,1.7,7,2,37,W,5
365,Chelsea,Watford,1885,1600,4,3,H,76,37,29,59,87,40,W,5,9,3,7,12,8,3,2,4,0,1,1.25,6.75,13,6,18,37,W,5
366,Arsenal,Sunderland,1830,1600,2,0,H,72,28,43,62,69,24,W,5,13,2,15,10,17,3,4,2,0,0,1.09,13,29,1,17,37,W,5
367,Man City,West Brom,2013,1624,3,1,H,72,41,38,46,72,45,W,5,10,2,8,11,7,1,1,2,0,0,1.14,9,23,18,18,37,W,5
368,Southampton,Man United,1693,1600,0,0,D,41,52,47,29,45,65,W,5,6,1,7,10,7,3,2,1,0,0,2.75,3.3,2.8,11,3,37,W,5
369,Leicester,Tottenham,1802,1813,1,6,A,46,73,56,24,43,80,L,0,5,12,11,8,4,4,3,1,0,0,4.5,3.8,1.85,20,9,37,L,0
370,Arsenal,Everton,1830,1759,3,1,H,74,61,43,41,72,61,W,5,9,7,10,15,4,6,2,4,1,0,1.45,5,7.5,1,15,38,W,5
371,Burnley,West Ham,1711,1804,1,2,A,38,45,53,63,40,42,L,0,1,4,11,14,2,5,2,2,0,0,2.45,3.5,3,18,7,38,L,0
372,Chelsea,Sunderland,1885,1600,5,1,H,80,28,32,64,90,24,W,5,8,3,8,15,11,1,1,1,0,0,1.14,9,23,6,17,38,W,5
373,Hull,Tottenham,1600,1813,1,7,A,36,79,73,25,34,83,L,0,4,14,14,5,2,3,0,0,0,0,7,4.75,1.5,18,9,38,L,0
374,Leicester,Bournemouth,1802,1600,1,1,D,47,54,62,66,43,45,L,0,5,4,11,10,9,1,4,1,0,0,2,3.6,4,20,18,38,L,0
375,Liverpool,Middlesbrough,1910,1600,3,0,H,75,27,42,50,73,28,W,5,10,3,13,8,3,3,0,1,0,0,1.14,9,23,2,12,38,W,5
376,Man United,Crystal Palace,1600,1690,2,0,H,52,50,29,61,66,41,D,3,2,1,16,10,3,6,2,0,0,0,2.5,3.3,3.1,3,18,38,D,3
377,Southampton,Stoke,1693,1600,0,1,A,41,40,47,56,46,41,D,3,6,3,12,10,4,10,2,4,0,0,1.8,3.8,4.75,11,18,38,D,3
378,Swansea,West Brom,1600,1624,2,1,H,43,42,69,49,38,45,W,5,2,5,8,10,7,4,1,1,0,0,2.1,3.5,3.75,18,18,38,W,5
379,Watford,Man City,1600,2013,0,5,A,40,75,63,39,40,75,L,0,3,9,12,10,4,5,1,0,0,0,11,6,1.3,18,18,38,L,0
